variable,etiqueta_codebook,modulo,tipo_version,n_informativos,pct_valores_informativos,es_tecnica,es_residual,es_sensibilidad,decision_funcional
ALCDAYS,# DAYS HAD ONE OR MORE DRINKS PAST 30 DAYS,ALCOHOL,Original u otra,46858,99.068,False,False,False,Conservar como predictor principal
ALCEVER,EVER HAD DRINK OF ALCOHOLIC BEVERAGE,ALCOHOL,Original u otra,47291,99.983,False,False,False,Conservar como predictor principal
ALCMFU,MONTH OF FIRST ALCOHOL USE - RECODE,ALCOHOL,Original u otra,9556,20.203,False,False,False,Conservar como predictor principal
ALCREC,TIME SINCE LAST DRANK ALCOHOLIC BEVERAGE,ALCOHOL,Original u otra,47287,99.975,False,False,False,Conservar como predictor principal
ALCTRY,AGE WHEN FIRST DRANK ALCOHOLIC BEVERAGE,ALCOHOL,Original u otra,47053,99.48,False,False,False,Conservar como predictor principal
ALCUS30D,USUAL # OF DRINKS PER DAY PAST 30 DAYS,ALCOHOL,Original u otra,45732,96.687,False,False,False,Conservar como predictor principal
ALCYFU,YEAR OF FIRST ALCOHOL USE - RECODE,ALCOHOL,Original u otra,9594,20.284,False,False,False,Conservar como predictor principal
ALCYRTOT,TOTAL # OF DAYS USED ALCOHOL IN PAST 12 MOS,ALCOHOL,Original u otra,46973,99.311,False,False,False,Conservar como predictor principal
ALDAYPMO,# DAYS PER MONTH DRANK ALCOHOL IN PAST 12 MOS,ALCOHOL,Original u otra,26907,56.887,False,False,False,Conservar como predictor principal
ALDAYPWK,# DAYS PER WEEK DRANK ALCOHOL IN PAST 12 MOS,ALCOHOL,Original u otra,25761,54.464,False,False,False,Conservar como predictor principal
ALDAYPYR,NUMBER DAYS DRANK ALCOHOL IN PAST 12 MOS,ALCOHOL,Original u otra,24761,52.35,False,False,False,Conservar como predictor principal
AIIND102,AMER INDIAN AREA INDICATOR,BLOCK,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
BLNT30C1,"BL02/MJ01 DISAGREE, WHICH IS CORRECT",BLUNTS,Original u otra,51,0.108,False,False,False,Conservar como predictor principal
BLNT30C2,"BL02 AND MJ RECENCY DISAGREE, WHICH IS CORRECT",BLUNTS,Original u otra,89,0.188,False,False,False,Conservar como predictor principal
BLNT30DY,# DAYS USED CIGAR WITH MJ IN IT PAST 30 DAYS,BLUNTS,Original u otra,46815,98.977,False,False,False,Conservar como predictor principal
BLNTAGE,AGE WHEN FIRST SMOKED CIGAR WITH MJ IN IT,BLUNTS,Original u otra,46750,98.839,False,False,False,Conservar como predictor principal
BLNTEVER,EVER SMOKED CIGAR WITH MARIJUANA IN IT,BLUNTS,Original u otra,46858,99.068,False,False,False,Conservar como predictor principal
BLNTMFU,MONTH OF FIRST USE OF CIGAR W/MJ IN IT - RECODE,BLUNTS,Original u otra,34720,73.405,False,False,False,Conservar como predictor principal
BLNTNOMJ,SMOKE CIGARS WITH NO MARIJUANA PAST 30 DAYS,BLUNTS,Original u otra,45552,96.306,False,False,False,Conservar como predictor principal
BLNTREC,TIME SINCE LAST SMOKED CIGAR WITH MJ IN IT,BLUNTS,Original u otra,46820,98.987,False,False,False,Conservar como predictor principal
BLNTYFU,YEAR OF FIRST USE OF CIGAR WITH MJ IN IT - RECODE,BLUNTS,Original u otra,34746,73.46,False,False,False,Conservar como predictor principal
RSNMRJMO,WHY REPRT EARLIER NOT USE MJ/CANNABIS PAST 30 DAYS,BLUNTS,Original u otra,53,0.112,False,False,False,Conservar como predictor principal
RSNOMRJ,WHY REPORT EARLIER THAT NEVER USED MJ/CANNABIS,BLUNTS,Original u otra,33,0.07,False,False,False,Conservar como predictor principal
CC30EST,BEST ESTIMATE # DAYS USED COCAINE PAST 30 DAYS,COCAINE,Original u otra,46918,99.194,False,False,False,Conservar como predictor principal
CCBSTWAY,EASIEST WAY TO TELL US # DAYS USED COCAINE,COCAINE,Original u otra,47227,99.848,False,False,False,Conservar como predictor principal
CCDAYPMO,# DAYS PER MONTH USED COCAINE PAST 12 MONTHS,COCAINE,Original u otra,46516,98.345,False,False,False,Conservar como predictor principal
CCDAYPWK,# DAYS PER WEEK USED COCAINE PAST 12 MONTHS,COCAINE,Original u otra,46448,98.201,False,False,False,Conservar como predictor principal
CCDAYPYR,# DAYS USED COCAINE PAST 12 MONTHS,COCAINE,Original u otra,46877,99.108,False,False,False,Conservar como predictor principal
COCAGE,AGE WHEN FIRST USED COCAINE,COCAINE,Original u otra,47252,99.901,False,False,False,Conservar como predictor principal
COCEVER,EVER USED COCAINE,COCAINE,Original u otra,47284,99.968,False,False,False,Conservar como predictor principal
COCMFU,MONTH OF FIRST COCAINE USE - RECODE,COCAINE,Original u otra,40804,86.268,False,False,False,Conservar como predictor principal
COCREC,TIME SINCE LAST USED COCAINE,COCAINE,Original u otra,47267,99.932,False,False,False,Conservar como predictor principal
COCUS30A,# DAYS USED COCAINE PAST 30 DAYS,COCAINE,Original u otra,47235,99.865,False,False,False,Conservar como predictor principal
COCYFU,YEAR OF FIRST COCAINE USE - RECODE,COCAINE,Original u otra,40812,86.285,False,False,False,Conservar como predictor principal
COCYRTOT,TOTAL # OF DAYS USED COCAINE IN PAST 12 MONTHS,COCAINE,Original u otra,47227,99.848,False,False,False,Conservar como predictor principal
CABINGAGE,AGE 1ST TIME HAD 4 OR 5 OR MORE DRINKS SAME OCCASION,CONSUMPTION OF ALCOHOL,Original u otra,30738,64.987,False,False,False,Conservar como predictor principal
CABINGEVR,EVER HAD 4/5 OR MORE DRINKS ON THE SAME OCCASION,CONSUMPTION OF ALCOHOL,Original u otra,35072,74.15,False,False,False,Conservar como predictor principal
CABINGFLG,ANY REPORT OF 4+ OR 5+ DRINKS FROM ALCOHOL MODULE,CONSUMPTION OF ALCOHOL,Original u otra,11075,23.415,False,False,False,Conservar como predictor principal
CABINGMFU,MONTH OF 4 OR 5+ DRINKS ON SAME OCCASION - RECODE,CONSUMPTION OF ALCOHOL,Original u otra,10117,21.389,False,False,False,Conservar como predictor principal
CABINGYFU,YEAR OF FIRST 4 OR 5 + DRINKS ON SAME OCCASION - RECODE,CONSUMPTION OF ALCOHOL,Original u otra,10200,21.565,False,False,False,Conservar como predictor principal
CABPLACE,WHERE YOU BOUGHT LAST ALCOHOLIC BEVERAGE,CONSUMPTION OF ALCOHOL,Original u otra,23332,49.329,False,False,False,Conservar como predictor principal
CABUNDAG,BUY LAST ALCOHOLIC BEVERAGE FR SOMEONE <21 OR 21+,CONSUMPTION OF ALCOHOL,Original u otra,23148,48.94,False,False,False,Conservar como predictor principal
CABUYFRE,PAY FOR THE LAST ALCOHOLIC BEVERAGE THAT U DRANK,CONSUMPTION OF ALCOHOL,Original u otra,24431,51.652,False,False,False,Conservar como predictor principal
CABUYWHO,STATEMENT BEST DESCRIBES PURCHASE OF LAST ALCOHOL,CONSUMPTION OF ALCOHOL,Original u otra,23355,49.377,False,False,False,Conservar como predictor principal
CADRBAR,"I DRANK IN A RESTAURANT, BAR OR CLUB",CONSUMPTION OF ALCOHOL,Original u otra,24427,51.644,False,False,False,Conservar como predictor principal
CADRCAR,I DRANK IN A CAR OR OTHER VEHICLE,CONSUMPTION OF ALCOHOL,Original u otra,24430,51.65,False,False,False,Conservar como predictor principal
CADREVNT,I DRANK AT A CONCERT OR SPORTS GAME,CONSUMPTION OF ALCOHOL,Original u otra,24430,51.65,False,False,False,Conservar como predictor principal
CADRHOME,I DRANK AT MY HOME,CONSUMPTION OF ALCOHOL,Original u otra,24428,51.646,False,False,False,Conservar como predictor principal
CADRKCOCN,USED COCAINE OR 'CRACK' WHILE YOU WERE DRINKING,CONSUMPTION OF ALCOHOL,Original u otra,40481,85.585,False,False,False,Conservar como predictor principal
CADRKDRUG,ALSO USED DRUGS WHILE YOU WERE DRINKING,CONSUMPTION OF ALCOHOL,Original u otra,46737,98.812,False,False,False,Conservar como predictor principal
CADRKHALL,USED HALLUCINOGENS WHILE YOU WERE DRINKING,CONSUMPTION OF ALCOHOL,Original u otra,40579,85.793,False,False,False,Conservar como predictor principal
CADRKHERN,USED HEROIN WHILE YOU WERE DRINKING,CONSUMPTION OF ALCOHOL,Original u otra,40328,85.262,False,False,False,Conservar como predictor principal
CADRKINHL,USED INHALANTS WHILE YOU WERE DRINKING,CONSUMPTION OF ALCOHOL,Original u otra,40394,85.401,False,False,False,Conservar como predictor principal
CADRKMARJ,USED MARIJUANA OR CANNABIS WHILE YOU WERE DRINKING,CONSUMPTION OF ALCOHOL,Original u otra,43608,92.196,False,False,False,Conservar como predictor principal
CADRKMETH,USED METHAMPHETAMINE WHILE YOU WERE DRINKING,CONSUMPTION OF ALCOHOL,Original u otra,40420,85.456,False,False,False,Conservar como predictor principal
CADRLAST,# OF DRINKS THE LAST TIME DRANK IN PAST 30 DAYS,CONSUMPTION OF ALCOHOL,Original u otra,46286,97.858,False,False,False,Conservar como predictor principal
CADROTH,I DRANK AT SOME OTHER PLACE,CONSUMPTION OF ALCOHOL,Original u otra,24430,51.65,False,False,False,Conservar como predictor principal
CADROTHM,I DRANK AT SOMEONE ELSE'S HOME,CONSUMPTION OF ALCOHOL,Original u otra,24422,51.633,False,False,False,Conservar como predictor principal
CADROTS2,OTHER PLACE YOU LAST DRANK ALCOHOL,CONSUMPTION OF ALCOHOL,Original u otra,23233,49.119,False,False,False,Conservar como predictor principal
CADRPEOP,ALONE OR W/ MORE THAN ONE PERSON LAST TIME DRANK,CONSUMPTION OF ALCOHOL,Original u otra,24439,51.669,False,False,False,Conservar como predictor principal
CADRPUBL,"I DRANK AT A PARK, ON A BEACH OR IN A PARKING LOT",CONSUMPTION OF ALCOHOL,Original u otra,24425,51.64,False,False,False,Conservar como predictor principal
CADRSCHL,I DRANK AT SCHOOL,CONSUMPTION OF ALCOHOL,Original u otra,24429,51.648,False,False,False,Conservar como predictor principal
CAFRESP2,OTHER WAY YOU GOT THE LAST ALCOHOLIC BEVERAGE,CONSUMPTION OF ALCOHOL,Original u otra,23227,49.107,False,False,False,Conservar como predictor principal
CAFREWHO,HOW DID U GET THE LAST ALCOHOLIC BEVERAGE U DRANK,CONSUMPTION OF ALCOHOL,Original u otra,23523,49.733,False,False,False,Conservar como predictor principal
CAGVMONY,DID YOU/SOMEONE ELSE BUY LAST ALCOHOLIC BEVERAGE,CONSUMPTION OF ALCOHOL,Original u otra,23590,49.874,False,False,False,Conservar como predictor principal
CAGVWHO,WHO BOUGHT THE ALCOHOLIC BEVERAGE FOR YOU,CONSUMPTION OF ALCOHOL,Original u otra,23184,49.016,False,False,False,Conservar como predictor principal
COUTYP4,COUNTY METRO/NONMETRO STATUS (2013 3-LEVEL),COUNTY,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
PDEN10,POPULATION DENSITY 2010 - THREE LEVELS,COUNTY,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
CR30EST,BEST ESTIMATE # DAYS USED CRACK PAST 30 DAYS,CRACK,Original u otra,47214,99.82,False,False,False,Conservar como predictor principal
CRAKREC,TIME SINCE LAST USED CRACK,CRACK,Original u otra,47281,99.962,False,False,False,Conservar como predictor principal
CRBSTWAY,EASIEST WAY TO TELL US # DAYS USED CRACK,CRACK,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal
CRDAYPMO,# DAYS PER MONTH USED CRACK PAST 12 MONTHS,CRACK,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal
CRDAYPWK,# DAYS PER WEEK USED CRACK PAST 12 MONTHS,CRACK,Original u otra,47171,99.729,False,False,False,Conservar como predictor principal
CRDAYPYR,# DAYS USED CRACK PAST 12 MONTHS,CRACK,Original u otra,47192,99.774,False,False,False,Conservar como predictor principal
CRKAGE,AGE WHEN FIRST USED CRACK,CRACK,Original u otra,47270,99.939,False,False,False,Conservar como predictor principal
CRKEVER,EVER USED CRACK,CRACK,Original u otra,47281,99.962,False,False,False,Conservar como predictor principal
CRKMFU,MONTH OF FIRST CRACK USE - RECODE,CRACK,Original u otra,45699,96.617,False,False,False,Conservar como predictor principal
CRKUS30A,# DAYS USED CRACK PAST 30 DAYS,CRACK,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal
CRKYFU,YEAR OF FIRST CRACK USE - RECODE,CRACK,Original u otra,45699,96.617,False,False,False,Conservar como predictor principal
CRKYRTOT,TOTAL # DAYS USED CRACK IN PAST 12 MONTHS,CRACK,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal
ACTD2001,SEPTEMBER 2001 OR LATER,DEMOGRAPHICS,Original u otra,1773,3.748,False,False,False,Conservar como predictor principal
ACTD7590,MAY 1975 TO JULY 1990,DEMOGRAPHICS,Original u otra,1771,3.744,False,False,False,Conservar como predictor principal
ACTD9001,AUG 1990 TO AUG 2001 (INCLUDING PERSIAN GULF WAR),DEMOGRAPHICS,Original u otra,1773,3.748,False,False,False,Conservar como predictor principal
ACTDEVER,EVER ON ACTIVE DUTY IN US MILITARY/RESERV,DEMOGRAPHICS,Original u otra,2354,4.977,False,False,False,Conservar como predictor principal
ACTDPRIV,ANY TIME BEFORE VIETNAM ERA (MARCH 1961),DEMOGRAPHICS,Original u otra,1771,3.744,False,False,False,Conservar como predictor principal
ACTDVIET,VIETNAM ERA (MARCH 1961 TO APRIL 1975),DEMOGRAPHICS,Original u otra,1773,3.748,False,False,False,Conservar como predictor principal
AGE3,RECODE - FINAL EDITED AGE,DEMOGRAPHICS,Original u otra,47299,100.0,False,False,False,Conservar como predictor principal
COMBATPY,EVER IN COMBAT ZONE ON ACTIVE DUTY,DEMOGRAPHICS,Original u otra,1771,3.744,False,False,False,Conservar como predictor principal
HEALTH,OVERALL HEALTH,DEMOGRAPHICS,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal
LVLDIFCARE2,LEVEL OF DIFFICULTY WITH SELF-CARE,DEMOGRAPHICS,Original u otra,45724,96.67,False,False,False,Conservar como predictor principal
LVLDIFCOMM2,LEVEL OF DIFFICULTY COMMUNICATING USING YOUR USUAL LANGUAGE,DEMOGRAPHICS,Original u otra,45722,96.666,False,False,False,Conservar como predictor principal
LVLDIFHEAR2,LEVEL OF DIFFICULTY HEARING EVEN WITH HEARING AIDS,DEMOGRAPHICS,Original u otra,45674,96.564,False,False,False,Conservar como predictor principal
LVLDIFMEM2,LEVEL OF DIFFICULTY REMEMBERING OR CONCENTRATING,DEMOGRAPHICS,Original u otra,45723,96.668,False,False,False,Conservar como predictor principal
LVLDIFSEE2,LEVEL OF DIFFICULTY SEEING EVEN WITH GLASSES,DEMOGRAPHICS,Original u otra,45709,96.638,False,False,False,Conservar como predictor principal
LVLDIFWALK2,LEVEL OF DIFFICULTY WALKING OR CLIMBING STEPS,DEMOGRAPHICS,Original u otra,45727,96.676,False,False,False,Conservar como predictor principal
MILSTAT,CURRENT MILITARY STATUS,DEMOGRAPHICS,Original u otra,2350,4.968,False,False,False,Conservar como predictor principal
MOVSINPYR2,# TIMES MOVED PAST 12 MONTHS- RECODED,DEMOGRAPHICS,Original u otra,45448,96.087,False,False,False,Conservar como predictor principal
NOMARR2,NUMBER OF TIMES MARRIED,DEMOGRAPHICS,Original u otra,24851,52.54,False,False,False,Conservar como predictor principal
SERVICE,EVER BEEN IN THE US ARMED FORCES,DEMOGRAPHICS,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal
SPEAKENGL,HOW WELL SPEAK ENGLISH,DEMOGRAPHICS,Original u otra,45770,96.767,False,False,False,Conservar como predictor principal
EDUFULPAR,FULL OR PART TIME,EDUCATION,Original u otra,6772,14.317,False,False,False,Conservar como predictor principal
EDUSCHGRD2,WHAT GRADE IN NOW/WILL BE IN,EDUCATION,Original u otra,6512,13.768,False,False,False,Conservar como predictor principal
EDUSCHLGO,NOW GOING TO SCHOOL,EDUCATION,Original u otra,45378,95.939,False,False,False,Conservar como predictor principal
EDUSCKCOM,RC - HOW MANY DAYS MISSED SCHOOL FROM SICK (COMBINED),EDUCATION,Original u otra,4682,9.899,False,False,False,Conservar como predictor principal
EDUSCKEST,BEST ESTIMATE # DAYS MISSED BECAUSE SICK OR INURED,EDUCATION,Original u otra,38,0.08,False,False,False,Conservar como predictor principal
EDUSCKMON,HOW MANY DAYS MISSED SCHOOL FROM SICK,EDUCATION,Original u otra,4644,9.818,False,False,False,Conservar como predictor principal
EDUSKPCOM,RC - HOW MANY DAYS MISSED SCHOOL FROM SKIPPING (COMBINED),EDUCATION,Original u otra,4187,8.852,False,False,False,Conservar como predictor principal
EDUSKPEST,BEST ESTIMATE # DAYS MISSED BECAUSE SKIPPED OR CUT,EDUCATION,Original u otra,29,0.061,False,False,False,Conservar como predictor principal
EDUSKPMON,HOW MANY DAYS MISSED SCHOOL FROM SKIPPING,EDUCATION,Original u otra,4158,8.791,False,False,False,Conservar como predictor principal
MILTCHLDR,SON OR DAUGHTER IN MILITARY,EDUCATION,Original u otra,2867,6.061,False,False,False,Conservar como predictor principal
MILTFAMLY,ANY IMMEDIATE FAMILY CURRENTLY IN US MILITARY,EDUCATION,Original u otra,45358,95.896,False,False,False,Conservar como predictor principal
MILTPARNT,FATHER OR MOTHER IN MILITARY,EDUCATION,Original u otra,2875,6.078,False,False,False,Conservar como predictor principal
MILTSIBLN,SISTER OR BROTHER IN MILITARY,EDUCATION,Original u otra,2885,6.099,False,False,False,Conservar como predictor principal
MILTSPPAR,SPOUSE OR PARTNER IN MILITARY,EDUCATION,Original u otra,2885,6.099,False,False,False,Conservar como predictor principal
CAMHPROB,THINK EVER HAD PROBLEM WITH OWN MENTAL HEALTH,EMERGING ISSUES,Original u otra,45737,96.698,False,False,False,Conservar como predictor principal
CAMHRCVR,THINK IN RECOVERY FROM MENTAL HEALTH PROBLEM,EMERGING ISSUES,Original u otra,14517,30.692,False,False,False,Conservar como predictor principal
CASUPROB,THINK EVER HAD PROBLEM WITH OWN DRUG OR ALCOHOL USE,EMERGING ISSUES,Original u otra,45714,96.649,False,False,False,Conservar como predictor principal
CASURCVR,THINK IN RECOVERY FROM DRUG OR ALCOHOL PROBLEM,EMERGING ISSUES,Original u otra,5633,11.909,False,False,False,Conservar como predictor principal
FLVVAPEVR,EVER VAPED ONLY FLAVORING WITHOUT NICOTINE/SUBSTANCE,EMERGING ISSUES,Original u otra,45785,96.799,False,False,False,Conservar como predictor principal
FLVVAPREC,TIME SINCE LAST VAPED ONLY FLAVORING,EMERGING ISSUES,Original u otra,45766,96.759,False,False,False,Conservar como predictor principal
IMFEVER,EVER USED ILLEGALLY MADE FENTANYL,EMERGING ISSUES,Original u otra,45815,96.863,False,False,False,Conservar como predictor principal
IMFNDLEVER,EVER INJECTED ILLEGALLY MADE FENTANYL WITH NEEDLE,EMERGING ISSUES,Original u otra,45812,96.856,False,False,False,Conservar como predictor principal
KRATEVER,EVER USED KRATOM,EMERGING ISSUES,Original u otra,45764,96.755,False,False,False,Conservar como predictor principal
KRATREC,TIME SINCE LAST USED KRATOM,EMERGING ISSUES,Original u otra,45764,96.755,False,False,False,Conservar como predictor principal
SYNMRJEVR,EVER USED SYNTHETIC MARIJUANA,EMERGING ISSUES,Original u otra,45795,96.82,False,False,False,Conservar como predictor principal
SYNMRJREC,TIME SINCE LAST USED SYNTHETIC MARIJUANA,EMERGING ISSUES,Original u otra,45788,96.805,False,False,False,Conservar como predictor principal
SYNSTMEVR,EVER USED SYNTHETIC STIMULANTS,EMERGING ISSUES,Original u otra,45826,96.886,False,False,False,Conservar como predictor principal
SYNSTMREC,TIME SINCE LAST USED SYNTHETIC STIMULANTS,EMERGING ISSUES,Original u otra,45824,96.882,False,False,False,Conservar como predictor principal
WRK35WKUS,USUALLY WORK 35 OR MORE HRS PER WEEK,EMPLOYMENT,Original u otra,29006,61.325,False,False,False,Conservar como predictor principal
WRKDHRSWK2,HOW MANY HOURS WORKED LAST WEEK,EMPLOYMENT,Original u otra,26318,55.642,False,False,False,Conservar como predictor principal
WRKDPSTWK,WORK AT JOB LAST WEEK,EMPLOYMENT,Original u otra,45421,96.03,False,False,False,Conservar como predictor principal
WRKDPSTYR,"PAST 12 MOS, WORKED AT ANY JOB",EMPLOYMENT,Original u otra,16387,34.646,False,False,False,Conservar como predictor principal
WRKEFFORT,"PAST 30 DAYS, MAKE EFFORT TO FIND WORK",EMPLOYMENT,Original u otra,3229,6.827,False,False,False,Conservar como predictor principal
WRKHADJOB,DID YOU HAVE A JOB OR BUSINESS,EMPLOYMENT,Original u otra,18870,39.895,False,False,False,Conservar como predictor principal
WRKLASTYR2,WHAT YEAR LAST WORKED,EMPLOYMENT,Original u otra,15631,33.047,False,False,False,Conservar como predictor principal
WRKNJBPYR,"PAST 12 MOS, TIME WITH NO JOB",EMPLOYMENT,Original u otra,28974,61.257,False,False,False,Conservar como predictor principal
WRKNJBWKS,HOW MANY WKS W/O JOB IN PAST 12 MOS,EMPLOYMENT,Original u otra,4156,8.787,False,False,False,Conservar como predictor principal
WRKNUMJOB2,"PAST 12 MOS, HOW MANY EMPLOYERS",EMPLOYMENT,Original u otra,33232,70.259,False,False,False,Conservar como predictor principal
WRKRSNJOB,REASON FOR NOT HAVING A JOB - PAST WK,EMPLOYMENT,Original u otra,16138,34.119,False,False,False,Conservar como predictor principal
WRKRSNNOT,REASON FOR NOT WORKING AT JOB - PAST WK,EMPLOYMENT,Original u otra,2543,5.376,False,False,False,Conservar como predictor principal
