variable,etiqueta_codebook,modulo,tipo_version,n_informativos,pct_valores_informativos,es_tecnica,es_residual,es_sensibilidad,decision_funcional,decision_modulo,justificacion
CADRKINHL,USED INHALANTS WHILE YOU WERE DRINKING,CONSUMPTION OF ALCOHOL,Original u otra,40394,85.401,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CADRKMARJ,USED MARIJUANA OR CANNABIS WHILE YOU WERE DRINKING,CONSUMPTION OF ALCOHOL,Original u otra,43608,92.196,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CADRKMETH,USED METHAMPHETAMINE WHILE YOU WERE DRINKING,CONSUMPTION OF ALCOHOL,Original u otra,40420,85.456,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CADRLAST,# OF DRINKS THE LAST TIME DRANK IN PAST 30 DAYS,CONSUMPTION OF ALCOHOL,Original u otra,46286,97.858,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CADROTH,I DRANK AT SOME OTHER PLACE,CONSUMPTION OF ALCOHOL,Original u otra,24430,51.65,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CADROTHM,I DRANK AT SOMEONE ELSE'S HOME,CONSUMPTION OF ALCOHOL,Original u otra,24422,51.633,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CADROTS2,OTHER PLACE YOU LAST DRANK ALCOHOL,CONSUMPTION OF ALCOHOL,Original u otra,23233,49.119,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CADRPEOP,ALONE OR W/ MORE THAN ONE PERSON LAST TIME DRANK,CONSUMPTION OF ALCOHOL,Original u otra,24439,51.669,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CADRPUBL,"I DRANK AT A PARK, ON A BEACH OR IN A PARKING LOT",CONSUMPTION OF ALCOHOL,Original u otra,24425,51.64,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CADRSCHL,I DRANK AT SCHOOL,CONSUMPTION OF ALCOHOL,Original u otra,24429,51.648,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CAFRESP2,OTHER WAY YOU GOT THE LAST ALCOHOLIC BEVERAGE,CONSUMPTION OF ALCOHOL,Original u otra,23227,49.107,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CAFREWHO,HOW DID U GET THE LAST ALCOHOLIC BEVERAGE U DRANK,CONSUMPTION OF ALCOHOL,Original u otra,23523,49.733,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CAGVMONY,DID YOU/SOMEONE ELSE BUY LAST ALCOHOLIC BEVERAGE,CONSUMPTION OF ALCOHOL,Original u otra,23590,49.874,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CAGVWHO,WHO BOUGHT THE ALCOHOLIC BEVERAGE FOR YOU,CONSUMPTION OF ALCOHOL,Original u otra,23184,49.016,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CR30EST,BEST ESTIMATE # DAYS USED CRACK PAST 30 DAYS,CRACK,Original u otra,47214,99.82,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CRAKREC,TIME SINCE LAST USED CRACK,CRACK,Original u otra,47281,99.962,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CRBSTWAY,EASIEST WAY TO TELL US # DAYS USED CRACK,CRACK,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CRDAYPMO,# DAYS PER MONTH USED CRACK PAST 12 MONTHS,CRACK,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CRDAYPWK,# DAYS PER WEEK USED CRACK PAST 12 MONTHS,CRACK,Original u otra,47171,99.729,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CRDAYPYR,# DAYS USED CRACK PAST 12 MONTHS,CRACK,Original u otra,47192,99.774,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CRKAGE,AGE WHEN FIRST USED CRACK,CRACK,Original u otra,47270,99.939,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CRKEVER,EVER USED CRACK,CRACK,Original u otra,47281,99.962,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CRKMFU,MONTH OF FIRST CRACK USE - RECODE,CRACK,Original u otra,45699,96.617,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CRKUS30A,# DAYS USED CRACK PAST 30 DAYS,CRACK,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CRKYFU,YEAR OF FIRST CRACK USE - RECODE,CRACK,Original u otra,45699,96.617,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
CRKYRTOT,TOTAL # DAYS USED CRACK IN PAST 12 MONTHS,CRACK,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
DAMTFXREC,TIME SINCE LAST USED DMT/AMT/FOXY,HALLUCINOGENS,Original u otra,47255,99.907,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
DMTAMTFXY,"EVER USED DMT, AMT, FOXY",HALLUCINOGENS,Original u otra,47254,99.905,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
ECSTMOAGE,AGE WHEN FIRST USED ECSTASY OR MOLLY,HALLUCINOGENS,Original u otra,47242,99.879,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
ECSTMOLLY,EVER USED 'ECSTASY' OR 'MOLLY' (MDMA),HALLUCINOGENS,Original u otra,47276,99.951,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
ECSTMOMFU,MONTH OF FIRST ECSTASY OR MOLLY USE - RECODE,HALLUCINOGENS,Original u otra,42936,90.776,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
ECSTMOREC,TIME SINCE LAST USED ECSTASY OR MOLLY,HALLUCINOGENS,Original u otra,47276,99.951,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
ECSTMOYFU,YEAR OF FIRST ECSTASY OR MOLLY USE - RECODE,HALLUCINOGENS,Original u otra,42942,90.788,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLDYPMO,# DAYS PER MONTH USED HALLUCINOGEN PAST 12 MONTHS,HALLUCINOGENS,Original u otra,44991,95.12,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLDYPWK,# DAYS PER WEEK USED HALLUCINOGEN PAST 12 MONTHS,HALLUCINOGENS,Original u otra,44874,94.873,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLDYSYR,# DAYS USED HALLUCINOGEN PAST 12 MONTHS,HALLUCINOGENS,Original u otra,46434,98.171,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLEASWY,EASIEST WAY TO TELL US # DAYS USED HALLUCINOGEN,HALLUCINOGENS,Original u otra,46871,99.095,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUC30E,BEST EST. # DAYS USED HALLUCINOGENS PAST 30 DAYS,HALLUCINOGENS,Original u otra,46411,98.123,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUC30N,# DAYS USED HALLUCINOGEN PAST 30 DAYS,HALLUCINOGENS,Original u otra,46965,99.294,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCAGE,AGE WHEN FIRST USED HALLUCINOGENS,HALLUCINOGENS,Original u otra,47087,99.552,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCEVR,EVER USED HALLUCINOGENS,HALLUCINOGENS,Original u otra,47196,99.782,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCMFU,MONTH OF FIRST HALLUCINOGEN USE - RECODE,HALLUCINOGENS,Original u otra,38421,81.23,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCOT1,OTHER HALLUCINOGEN - SPECIFY 1,HALLUCINOGENS,Original u otra,38358,81.097,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCOT2,OTHER HALLUCINOGEN - SPECIFY 2,HALLUCINOGENS,Original u otra,37958,80.251,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCOT3,OTHER HALLUCINOGEN - SPECIFY 3,HALLUCINOGENS,Original u otra,37874,80.074,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCOT4,OTHER HALLUCINOGEN - SPECIFY 4,HALLUCINOGENS,Original u otra,37856,80.036,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCOT5,OTHER HALLUCINOGEN - SPECIFY 5,HALLUCINOGENS,Original u otra,37846,80.014,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCOTH,EVER USED OTHER HALLUCINOGEN,HALLUCINOGENS,Original u otra,47129,99.641,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCREC,TIME SINCE LAST USED HALLUCINOGENS,HALLUCINOGENS,Original u otra,47159,99.704,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCYFQ,TOTAL # OF DAYS USED HALLUCINOGENS IN PAST 12 MOS,HALLUCINOGENS,Original u otra,46869,99.091,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
HALLUCYFU,YEAR OF FIRST HALLUCINOGEN USE - RECODE,HALLUCINOGENS,Original u otra,38449,81.289,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
KETMINESK,EVER USED KETAMINE,HALLUCINOGENS,Original u otra,47272,99.943,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
KETMINREC,TIME SINCE LAST USED KETAMINE,HALLUCINOGENS,Original u otra,47272,99.943,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
LSD,"EVER USED LSD (""ACID"")",HALLUCINOGENS,Original u otra,47276,99.951,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
LSDAGE,AGE WHEN FIRST USED LSD,HALLUCINOGENS,Original u otra,47202,99.795,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
LSDMFU,MONTH OF FIRST LSD USE - RECODE,HALLUCINOGENS,Original u otra,42225,89.273,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
LSDREC,TIME SINCE LAST USED LSD,HALLUCINOGENS,Original u otra,47280,99.96,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
LSDYFU,YEAR OF FIRST LSD USE - RECODE,HALLUCINOGENS,Original u otra,42234,89.292,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
MESC,EVER USED MESCALINE,HALLUCINOGENS,Original u otra,47244,99.884,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
PCP,"EVER USED PCP (""ANGEL DUST,"" PHENCYCLIDINE)",HALLUCINOGENS,Original u otra,47280,99.96,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
PCPAGE,AGE WHEN FIRST USED PCP,HALLUCINOGENS,Original u otra,47259,99.915,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
PCPMFU,MONTH OF FIRST PCP USE - RECODE,HALLUCINOGENS,Original u otra,46486,98.281,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
PCPREC,TIME SINCE LAST USED PCP,HALLUCINOGENS,Original u otra,47279,99.958,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
PCPYFU,YEAR OF FIRST PCP USE - RECODE,HALLUCINOGENS,Original u otra,46487,98.283,False,False,False,Conservar como predictor principal,Excluir: detalle sustituido por versiones resumidas,"Sustituido por variables recodificadas, imputadas o resumidas"
